from https://youtu.be/T7TltPPxfCM?t=94 to https://youtu.be/T7TltPPxfCM?t=3694,,
start_time,end_time,reason
https://youtu.be/T7TltPPxfCM?t=2971,https://youtu.be/T7TltPPxfCM?t=2976,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=2980,https://youtu.be/T7TltPPxfCM?t=2987,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=2999,https://youtu.be/T7TltPPxfCM?t=3003,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3036,https://youtu.be/T7TltPPxfCM?t=3040,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3071,https://youtu.be/T7TltPPxfCM?t=3079,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3105,https://youtu.be/T7TltPPxfCM?t=3108,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3202,https://youtu.be/T7TltPPxfCM?t=3207,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3225,https://youtu.be/T7TltPPxfCM?t=3228,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3259,https://youtu.be/T7TltPPxfCM?t=3266,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3280,https://youtu.be/T7TltPPxfCM?t=3282,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3293,https://youtu.be/T7TltPPxfCM?t=3298,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3330,https://youtu.be/T7TltPPxfCM?t=3346,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3358,https://youtu.be/T7TltPPxfCM?t=3362,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3375,https://youtu.be/T7TltPPxfCM?t=3381,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3397,https://youtu.be/T7TltPPxfCM?t=3405,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3415,https://youtu.be/T7TltPPxfCM?t=3424,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3440,https://youtu.be/T7TltPPxfCM?t=3451,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3465,https://youtu.be/T7TltPPxfCM?t=3472,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3487,https://youtu.be/T7TltPPxfCM?t=3500,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3519,https://youtu.be/T7TltPPxfCM?t=3533,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3544,https://youtu.be/T7TltPPxfCM?t=3568,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3585,https://youtu.be/T7TltPPxfCM?t=3587,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3593,https://youtu.be/T7TltPPxfCM?t=3606,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3610,https://youtu.be/T7TltPPxfCM?t=3615,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3634,https://youtu.be/T7TltPPxfCM?t=3640,C3セルと同様
https://youtu.be/T7TltPPxfCM?t=3657,https://youtu.be/T7TltPPxfCM?t=3668,C3セルと同様
