from https://youtu.be/2QvoRZejf9s?t=18113 to https://youtu.be/2QvoRZejf9s?t=21713,,
start_time,end_time,reason
https://youtu.be/2QvoRZejf9s?si=YnJm0HQYBVb-NMWx&t=19711,https://youtu.be/2QvoRZejf9s?si=LgrczguQy6HRIAdI&t=19717,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=4GNnMCvt2DwO4Uei&t=19728,https://youtu.be/2QvoRZejf9s?si=5xP2ZPRqIWNhvlQI&t=19735,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=peNZh--fqFO79Pau&t=19800,https://youtu.be/2QvoRZejf9s?si=p71oa47KrsS5s62e&t=19821,挙動がおかしく移動速度が速い
https://youtu.be/2QvoRZejf9s?si=c-C9-ftXbx6FZElu&t=19835,https://youtu.be/2QvoRZejf9s?si=C9DBttQv56cHVyFE&t=19842,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=qxoLxdUlyA-OdNDD&t=20542,https://youtu.be/2QvoRZejf9s?si=oIui6yvH6qIqlfXY&t=20546,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=uJdGKidPyOzKKcEG&t=20581,https://youtu.be/2QvoRZejf9s?si=4H2kWkf2Z1K4_448&t=20585,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=PXpQxCa_Ml5L0TCX&t=20624,https://youtu.be/2QvoRZejf9s?si=ne8pjVtz6mwN7aOf&t=20634,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=zk8INl6zYME43spP&t=20719,https://youtu.be/2QvoRZejf9s?si=IdJvDIMegclD1pqC&t=20751,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=AnAsMB-A7hwDLxES&t=20758,https://youtu.be/2QvoRZejf9s?si=uuqqyouziN1jrgs9&t=20769,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=H_OEB6rmrDcFh__t&t=20892,https://youtu.be/2QvoRZejf9s?si=qkFynAn40cOk-hI1&t=20932,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=f3n8hol9BiYnZfr6&t=20977,https://youtu.be/2QvoRZejf9s?si=EoC_FDC0VeN_VeeJ&t=20987,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=V5HpRe0j7YWt4a0-&t=21002,https://youtu.be/2QvoRZejf9s?si=K3cmKViFurSlIywT&t=21008,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=2qFx0eDtQdC3LeIk&t=21043,https://youtu.be/2QvoRZejf9s?si=ES2OZjAVRnTzcPF-&t=21046,HPが初めから半分、減り方が異常
https://youtu.be/2QvoRZejf9s?si=pmOi7qzLyY_VfBGE&t=21325,https://youtu.be/2QvoRZejf9s?si=PBjhAHwXriAgu3Ux&t=21331,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=rnxeK0JAdPtDyB-i&t=21340,https://youtu.be/2QvoRZejf9s?si=s2nDEDBeRkqOVXeT&t=21345,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=Lin9bKMKMH-0gAqP&t=21411,https://youtu.be/2QvoRZejf9s?si=xujCJzdOqU32LePV&t=21419,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=MK5v3zCebOGD5N3d&t=21487,https://youtu.be/2QvoRZejf9s?si=Qdf_vEB2UbsnK7sO&t=21492,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=ncwExcCIPAG6WKnn&t=21496,https://youtu.be/2QvoRZejf9s?si=iH4PI3w1mEtQdIFt&t=21500,壁すり抜け
https://youtu.be/2QvoRZejf9s?si=S_rDvOx5VErF9fw2&t=21543,https://youtu.be/2QvoRZejf9s?si=AFWeCukMVFc7a94M&t=21554,挙動がおかしく移動速度が速い
https://youtu.be/2QvoRZejf9s?si=jy7OGnNPtqFnNJDY&t=21563,https://youtu.be/2QvoRZejf9s?si=0QBCSGv4ImVt-8ED&t=21571,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=JWsQReFQoSKuWWiJ&t=21583,https://youtu.be/2QvoRZejf9s?si=DL6x8-2c2fzzjKIM&t=21588,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=fveZ-NYQ3Dvcii5W&t=21666,https://youtu.be/2QvoRZejf9s?si=mbmnTCselu0-kgSC&t=21673,バグによる移動テクニック（見たことがある）
https://youtu.be/2QvoRZejf9s?si=_LIgC8Ztt4d-_pAB&t=21685,https://youtu.be/2QvoRZejf9s?si=UTnLw8o3YIDgGbum&t=21692,バグによる移動テクニック（見たことがある）
