from https://youtu.be/ux_c4WOiYnk?t=32 to https://youtu.be/ux_c4WOiYnk?t=3632,,
start_time,end_time,reason
https://youtu.be/ux_c4WOiYnk?si=SWkFhMPJcSqZPe1D&t=1260,https://youtu.be/ux_c4WOiYnk?si=vlIB6kHf5lyDf_Xn&t=1287,素材を増殖させている
https://youtu.be/ux_c4WOiYnk?si=Dzxqv2az6aQJtx-n&t=1290,https://youtu.be/ux_c4WOiYnk?si=Lfdb1IVIud2Rol5M&t=1296,盾を増殖させている
https://youtu.be/ux_c4WOiYnk?si=YCxEsBDfxYHuJs7t&t=1304,https://youtu.be/ux_c4WOiYnk?si=UVFf1TlNSVpnoi4K&t=1315,盾サーフィンやはじきと弓矢の構えを交互にすることで空中を進んでいる
https://youtu.be/ux_c4WOiYnk?si=0pCS0lIogRH4i-9k&t=1357,https://youtu.be/ux_c4WOiYnk?si=vrHvrqDvtuXqdHf8&t=1388,盾サーフィンやはじきと弓矢の構えを交互にすることで空中を進んでいる
https://youtu.be/ux_c4WOiYnk?si=jHelioj5NveeUKD7&t=1457,https://youtu.be/ux_c4WOiYnk?si=vYVlhQrKdtW3m4ma&t=1470,盾サーフィンやはじきと弓矢の構えを交互にすることで空中を進んでいる
https://youtu.be/ux_c4WOiYnk?si=h1H30AEmcCvIl40x&t=1519,https://youtu.be/ux_c4WOiYnk?si=RAroyjeAk6Ts1juC&t=1524,盾サーフィンやはじきと弓矢の構えを交互にすることで空中を進んでいる
https://youtu.be/ux_c4WOiYnk?si=YqeJKTKTB7v0Ah_Z&t=1627,https://youtu.be/ux_c4WOiYnk?si=zdKKeSJbfelH87hP&t=1630,盾サーフィンやはじきと弓矢の構えを交互にすることで空中を進んでいる
https://youtu.be/ux_c4WOiYnk?si=AUFlrL2H9DNnlYOZ&t=1738,https://youtu.be/ux_c4WOiYnk?si=t8MmYhG828rFfYmk&t=1750,盾サーフィンやはじきと弓矢の構えを交互にすることで空中を進んでいる
https://youtu.be/ux_c4WOiYnk?si=SwEWLUolf8nt9eUC&t=1833,https://youtu.be/ux_c4WOiYnk?si=-1Iv6GlKsk9Zhh6Y&t=1838,盾サーフィンやはじきと弓矢の構えを交互にすることで空中を進んでいる
https://youtu.be/ux_c4WOiYnk?si=412wAI5z5k7p0fdP&t=1937,https://youtu.be/ux_c4WOiYnk?si=maGgMN0OxdAC7BOC&t=1942,盾サーフィンやはじきと弓矢の構えを交互にすることで空中を進んでいる
https://youtu.be/ux_c4WOiYnk?si=yn615yV-7zrGYtKm&t=2013,https://youtu.be/ux_c4WOiYnk?si=IV3a_hLNhBmxhj4z&t=2056,素材を増殖させている
https://youtu.be/ux_c4WOiYnk?si=R_7VwBuxh5oZaBlM&t=2062,https://youtu.be/ux_c4WOiYnk?si=RhS3JWU-YU0i7to3&t=2103,盾サーフィンやはじきと弓矢の構えを交互にすることで空中を進んでいるし、落下ダメージもキャンセルされている
https://youtu.be/ux_c4WOiYnk?si=U5SbBK1AtFvM9gTl&t=2133,https://youtu.be/ux_c4WOiYnk?si=Ds9gQ4qxHH8htLas&t=2136,盾サーフィンやはじきと弓矢の構えを交互にすることで空中を進んでいる
https://youtu.be/ux_c4WOiYnk?si=-RdA4GSEE5mqNGBX&t=2155,https://youtu.be/ux_c4WOiYnk?si=aDeMrkva7W_47n8a&t=2177,盾サーフィンやはじきと弓矢の構えを交互にすることで空中を進んでいる
https://youtu.be/ux_c4WOiYnk?si=UKMuDip2T-j0Ennv&t=2187,https://youtu.be/ux_c4WOiYnk?si=qOtXnQxNkvYIvmNz&t=2203,素材を増殖させている
https://youtu.be/ux_c4WOiYnk?si=qOtXnQxNkvYIvmNz&t=2203,https://youtu.be/ux_c4WOiYnk?si=psIXyiST4JM3Ub5a&t=2246,盾サーフィンやはじきと弓矢の構えを交互にすることで空中を進んでいる
https://youtu.be/ux_c4WOiYnk?si=Uz61lTdJ5yqIkHLD&t=2258,https://youtu.be/ux_c4WOiYnk?si=QMDF6kCpzfnjWOi_&t=2278,盾サーフィンやはじきと弓矢の構えを交互にすることで空中を進んでいる
https://youtu.be/ux_c4WOiYnk?si=NOVq2-CLmThFLh5o&t=2292,https://youtu.be/ux_c4WOiYnk?si=Y94r_YQKtN0KQI3_&t=2295,盾サーフィンやはじきと弓矢の構えを交互にすることで空中を進んでいる
https://youtu.be/ux_c4WOiYnk?si=7tKQ6LhR_ZRkFYXU&t=2323,https://youtu.be/ux_c4WOiYnk?si=Yct2He1r3vNqoNfp&t=2326,盾サーフィンやはじきと弓矢の構えを交互にすることで空中を進んでいる
https://youtu.be/ux_c4WOiYnk?si=VgQ-kuPgctLHX3Ob&t=2420,https://youtu.be/ux_c4WOiYnk?si=Zhz5-G6Fvhxdgpsw&t=2426,マスターソードを増やしている
https://youtu.be/ux_c4WOiYnk?si=6So7iv9TuIWJ_5V0&t=2428,https://youtu.be/ux_c4WOiYnk?si=hxNyjNflmoUlf0u-&t=2471,マスターソードらしきものを増やしている
https://youtu.be/ux_c4WOiYnk?si=ZDv1tMjONyOv9Qnk&t=2500,https://youtu.be/ux_c4WOiYnk?si=jgkPXT1KokC2Ljdh&t=2529,素材を増殖させている
https://youtu.be/ux_c4WOiYnk?si=7_6ol-P9j-8VkErG&t=2535,https://youtu.be/ux_c4WOiYnk?si=bmQPH7dXgAfPG7Cw&t=2537,落下ダメージをキャンセルしている
https://youtu.be/ux_c4WOiYnk?si=lpmLLUwUpX7ah1Pd&t=2548,https://youtu.be/ux_c4WOiYnk?si=zSXTr3Gyn4u6vWYA&t=2606,武器を足につけさらにその武器に木の板を付けて、弓を構えている間空を飛んでいる
https://youtu.be/ux_c4WOiYnk?si=3iJIvvM9NKbpGbcP&t=2738,https://youtu.be/ux_c4WOiYnk?si=zL-1zRjVuKicC0VU&t=2745,床をすり抜けた
https://youtu.be/ux_c4WOiYnk?si=PZMog-ew0hnjB6LE&t=2748,https://youtu.be/ux_c4WOiYnk?si=mLyDAbyzedlCBL9M&t=2838,素材を増殖させている
https://youtu.be/ux_c4WOiYnk?si=h4qVxhrb6d_--eeV&t=2924,https://youtu.be/ux_c4WOiYnk?si=oy3Srq5YA4Cf0mvn&t=3064,武器を足につけ、素材と合体させた後弓を構えている間空を飛べている
https://youtu.be/ux_c4WOiYnk?si=-S6dU9dcmxLEA5YJ&t=3172,https://youtu.be/ux_c4WOiYnk?si=nv1jEKl6EgyVpAAx&t=3182,盾を増殖させている
https://youtu.be/ux_c4WOiYnk?si=MQezgMc6ltrk7mmC&t=3203,https://youtu.be/ux_c4WOiYnk?si=pz9tPUwvz01ImJ_A&t=3220,盾とロケットを合体させた後空を跳んでいる
https://youtu.be/ux_c4WOiYnk?si=jLXREM14NkEeG3pb&t=3237,https://youtu.be/ux_c4WOiYnk?si=TfXS-c8SKKDqM7su&t=3243,盾で空を跳んでいる
https://youtu.be/ux_c4WOiYnk?si=K-rl8fFBQdrLhtmv&t=3277,https://youtu.be/ux_c4WOiYnk?si=R4UdJqCuBRSkY27B&t=3310,武器を足につけ、素材と合体させた後弓を構えている間空を飛べている
https://youtu.be/ux_c4WOiYnk?si=bJTEqv1aMK1BeOS7&t=3337,https://youtu.be/ux_c4WOiYnk?si=NvpOsyYyoV4ECuIx&t=3357,床をすり抜け、盾で空を跳び、再び床をすり抜けた
https://youtu.be/ux_c4WOiYnk?si=_zNn9tSsXjUGLpHZ&t=3392,https://youtu.be/ux_c4WOiYnk?si=aNdWqKY6zOayEscR&t=3405,盾で空を跳んでいる
https://youtu.be/ux_c4WOiYnk?si=hgVAEtwZGWJ0JMdO&t=3464,https://youtu.be/ux_c4WOiYnk?si=8iMHPU0I52TBAlmI&t=3467,盾で空を跳んでいる
https://youtu.be/ux_c4WOiYnk?si=9gOw6FwxphAm9ose&t=3557,https://youtu.be/ux_c4WOiYnk?si=BkuE_v9QH3OvxOpR&t=3560,盾で空を跳んでいる
https://youtu.be/ux_c4WOiYnk?si=639HKkH4aT6tsOPN&t=3580,https://youtu.be/ux_c4WOiYnk?si=pgA_nE2-bCbYar_x&t=3600,盾で空を跳んでいる
https://youtu.be/ux_c4WOiYnk?si=Y2Cn9P7ykmPHmZAV&t=3602,https://youtu.be/ux_c4WOiYnk?si=C03hi6m73N2-g5kx&t=3609,素材を増殖させている
https://youtu.be/ux_c4WOiYnk?si=LgrkZrdLKDwZdbRF&t=3626,https://youtu.be/ux_c4WOiYnk?si=Un-pX6wjJszJH-SN&t=3638,盾で空を跳んでいる
