from https://youtu.be/PDjyRXZ_sek?t=18013 to https://youtu.be/PDjyRXZ_sek?t=21613,,
start_time,end_time,reason
https://youtu.be/PDjyRXZ_sek?t=19514,https://youtu.be/PDjyRXZ_sek?t=19520,?????????????
https://youtu.be/PDjyRXZ_sek?t=19525,https://youtu.be/PDjyRXZ_sek?t=19528,?????????????
https://youtu.be/PDjyRXZ_sek?t=19555,https://youtu.be/PDjyRXZ_sek?t=19559,?????????????
https://youtu.be/PDjyRXZ_sek?t=19600,https://youtu.be/PDjyRXZ_sek?t=19605,?????????????
https://youtu.be/PDjyRXZ_sek?t=19610,https://youtu.be/PDjyRXZ_sek?t=19614,?????????????
https://youtu.be/PDjyRXZ_sek?t=19623,https://youtu.be/PDjyRXZ_sek?t=19630,?????????????
https://youtu.be/PDjyRXZ_sek?t=19678,https://youtu.be/PDjyRXZ_sek?t=19680,?????????????
https://youtu.be/PDjyRXZ_sek?t=19691,https://youtu.be/PDjyRXZ_sek?t=19694,?????????????
https://youtu.be/PDjyRXZ_sek?t=19703,https://youtu.be/PDjyRXZ_sek?t=19704,?????????????
https://youtu.be/PDjyRXZ_sek?t=19735,https://youtu.be/PDjyRXZ_sek?t=19740,?????????????
https://youtu.be/PDjyRXZ_sek?t=19740,https://youtu.be/PDjyRXZ_sek?t=19745,?????????????
https://youtu.be/PDjyRXZ_sek?t=19755,https://youtu.be/PDjyRXZ_sek?t=19757,?????????????
https://youtu.be/PDjyRXZ_sek?t=19772,https://youtu.be/PDjyRXZ_sek?t=19775,?????????????
https://youtu.be/PDjyRXZ_sek?t=19798,https://youtu.be/PDjyRXZ_sek?t=19801,?????????????
https://youtu.be/PDjyRXZ_sek?t=19805,https://youtu.be/PDjyRXZ_sek?t=19808,?????????????
https://youtu.be/PDjyRXZ_sek?t=19831,https://youtu.be/PDjyRXZ_sek?t=19834,?????????????
https://youtu.be/PDjyRXZ_sek?t=19870,https://youtu.be/PDjyRXZ_sek?t=19875,???
https://youtu.be/PDjyRXZ_sek?t=19875,https://youtu.be/PDjyRXZ_sek?t=19877,?????????????
https://youtu.be/PDjyRXZ_sek?t=19885,https://youtu.be/PDjyRXZ_sek?t=19888,???
https://youtu.be/PDjyRXZ_sek?t=19924,https://youtu.be/PDjyRXZ_sek?t=19930,?????????????
https://youtu.be/PDjyRXZ_sek?t=19945,https://youtu.be/PDjyRXZ_sek?t=19949,?????????????
https://youtu.be/PDjyRXZ_sek?t=19960,https://youtu.be/PDjyRXZ_sek?t=19965,?????????????
https://youtu.be/PDjyRXZ_sek?t=19974,https://youtu.be/PDjyRXZ_sek?t=19980,?????????????
https://youtu.be/PDjyRXZ_sek?t=19987,https://youtu.be/PDjyRXZ_sek?t=19992,?????????????
https://youtu.be/PDjyRXZ_sek?t=20014,https://youtu.be/PDjyRXZ_sek?t=20017,?????????????
https://youtu.be/PDjyRXZ_sek?t=20039,https://youtu.be/PDjyRXZ_sek?t=20043,?????????????
https://youtu.be/PDjyRXZ_sek?t=20055,https://youtu.be/PDjyRXZ_sek?t=20058,????????????(???) 
https://youtu.be/PDjyRXZ_sek?t=20087,https://youtu.be/PDjyRXZ_sek?t=20089,???
https://youtu.be/PDjyRXZ_sek?t=20227,https://youtu.be/PDjyRXZ_sek?t=20230,?????????????
https://youtu.be/PDjyRXZ_sek?t=20241,https://youtu.be/PDjyRXZ_sek?t=20245,?????????????
https://youtu.be/PDjyRXZ_sek?t=20331,https://youtu.be/PDjyRXZ_sek?t=20334,?????????????
https://youtu.be/PDjyRXZ_sek?t=20594,https://youtu.be/PDjyRXZ_sek?t=20607,?????????????
https://youtu.be/PDjyRXZ_sek?t=20607,https://youtu.be/PDjyRXZ_sek?t=20610,?????????????
https://youtu.be/PDjyRXZ_sek?t=20611,https://youtu.be/PDjyRXZ_sek?t=20615,?????????????
https://youtu.be/PDjyRXZ_sek?t=20619,https://youtu.be/PDjyRXZ_sek?t=20622,?????????????
https://youtu.be/PDjyRXZ_sek?t=20640,https://youtu.be/PDjyRXZ_sek?t=20644,?????????????
https://youtu.be/PDjyRXZ_sek?t=20670,https://youtu.be/PDjyRXZ_sek?t=20672,?????????????
https://youtu.be/PDjyRXZ_sek?t=20741,https://youtu.be/PDjyRXZ_sek?t=20743,?????????????
https://youtu.be/PDjyRXZ_sek?t=20754,https://youtu.be/PDjyRXZ_sek?t=20758,?????????????
https://youtu.be/PDjyRXZ_sek?t=20780,https://youtu.be/PDjyRXZ_sek?t=20786,?????????????
https://youtu.be/PDjyRXZ_sek?t=20797,https://youtu.be/PDjyRXZ_sek?t=20799,???
https://youtu.be/PDjyRXZ_sek?t=20842,https://youtu.be/PDjyRXZ_sek?t=20846,?????????????
https://youtu.be/PDjyRXZ_sek?t=20872,https://youtu.be/PDjyRXZ_sek?t=20880,?????????????
https://youtu.be/PDjyRXZ_sek?t=20914,https://youtu.be/PDjyRXZ_sek?t=20917,?????????????
https://youtu.be/PDjyRXZ_sek?t=20979,https://youtu.be/PDjyRXZ_sek?t=20983,?????????????
https://youtu.be/PDjyRXZ_sek?t=20988,https://youtu.be/PDjyRXZ_sek?t=20991,?????????????
https://youtu.be/PDjyRXZ_sek?t=21005,https://youtu.be/PDjyRXZ_sek?t=21008,????????????(???) 
https://youtu.be/PDjyRXZ_sek?t=21014,https://youtu.be/PDjyRXZ_sek?t=21018,?????????????
https://youtu.be/PDjyRXZ_sek?t=21044,https://youtu.be/PDjyRXZ_sek?t=21047,????????????(???) 
https://youtu.be/PDjyRXZ_sek?t=21061,https://youtu.be/PDjyRXZ_sek?t=21065,?????????????
https://youtu.be/PDjyRXZ_sek?t=21099,https://youtu.be/PDjyRXZ_sek?t=21103,?????????????
https://youtu.be/PDjyRXZ_sek?t=21122,https://youtu.be/PDjyRXZ_sek?t=21125,?????????????
https://youtu.be/PDjyRXZ_sek?t=21138,https://youtu.be/PDjyRXZ_sek?t=21143,?????????????
https://youtu.be/PDjyRXZ_sek?t=21161,https://youtu.be/PDjyRXZ_sek?t=21165,?????????????
https://youtu.be/PDjyRXZ_sek?t=21188,https://youtu.be/PDjyRXZ_sek?t=21192,?????????????
https://youtu.be/PDjyRXZ_sek?t=21214,https://youtu.be/PDjyRXZ_sek?t=21230,??????????????????????
https://youtu.be/PDjyRXZ_sek?t=21248,https://youtu.be/PDjyRXZ_sek?t=21254,?????????????
https://youtu.be/PDjyRXZ_sek?t=21327,https://youtu.be/PDjyRXZ_sek?t=21332,?????????????
https://youtu.be/PDjyRXZ_sek?t=21349,https://youtu.be/PDjyRXZ_sek?t=21369,??????????????????????
https://youtu.be/PDjyRXZ_sek?t=21381,https://youtu.be/PDjyRXZ_sek?t=21387,?????????????
https://youtu.be/PDjyRXZ_sek?t=21413,https://youtu.be/PDjyRXZ_sek?t=21416,?????????????
https://youtu.be/PDjyRXZ_sek?t=21534,https://youtu.be/PDjyRXZ_sek?t=21540,?????????????
https://youtu.be/PDjyRXZ_sek?t=21570,https://youtu.be/PDjyRXZ_sek?t=21578,?????????????
